"ID","cdr_ID","calldate","saddr","daddr","dport","ssrc","received","loss","firsttime","payload","maxjitter_mult10","index","flags"
96081606,76100648,"2018-05-01 00:05:47",1139213648,1654599251,27270,2044037382,464,0,1.09045,0,1,2,2
96081607,76100650,"2018-05-01 00:05:47",1654599251,1818172010,5004,2466638459,254,0,4.44218,0,1,1,2
96081608,76100650,"2018-05-01 00:05:47",1818172010,1654599251,20456,681033910,251,0,4.51488,0,8,2,2
96081609,76100653,"2018-05-01 00:04:28",3495527062,3227975251,18102,1492597467,4779,0,0.850504,0,27,1,2
96081610,76100653,"2018-05-01 00:04:28",3227975251,3495527062,33440,3511011397,4765,1,1.00851,0,15,2,2
96081611,76100654,"2018-05-01 00:04:25",3227975251,1090361019,2284,2534824306,4774,0,4.09334,9,22,1,2
96081612,76100654,"2018-05-01 00:04:25",1090361019,3227975251,17366,1414076969,4768,0,4.14919,9,3,2,2
96081613,76100655,"2018-05-01 00:05:54",3494121766,3227975250,19486,1894328849,273,0,1.48829,0,45,1,2
96081614,76100655,"2018-05-01 00:05:54",3227975250,3494121766,25398,2301786491,268,0,1.6141,0,1,2,2
96081615,76100656,"2018-05-01 00:05:47",3227975250,3487050211,2232,1465472771,274,0,9.15407,0,54,1,2
96081616,76100656,"2018-05-01 00:05:47",3487050211,3227975250,17542,1006190526,274,0,9.2128,0,5,2,2
96081621,76100661,"2018-05-01 00:04:54",3227975250,1090360550,2256,1462315646,17,0,3.27167,9,0,1,NULL
96081622,76100661,"2018-05-01 00:04:54",1090360550,3227975250,32738,2812888740,4615,0,3.38962,9,22,2,2
96081623,76100661,"2018-05-01 00:04:54",3227975250,1090360550,1034,1462315646,4605,1,3.63152,9,4,3,2
96081624,76100664,"2018-05-01 00:04:56",3495527062,3227975250,22064,849236202,4629,0,1.26153,0,25,1,2
96081625,76100664,"2018-05-01 00:04:56",3227975250,3495527062,36674,1125799904,4611,0,1.47312,0,7,2,2
96081626,76100665,"2018-05-01 00:06:32",3227975506,1074853970,17886,522196232,975,0,1.9265,9,3,1,NULL
96081627,76100665,"2018-05-01 00:06:32",1074853970,3227975506,22820,2928743519,961,0,2.11166,9,2,2,NULL
96081628,76100668,"2018-05-01 00:06:32",3227975506,1074853970,17886,522196232,974,0,1.92653,9,3,1,NULL
96081629,76100668,"2018-05-01 00:06:32",1074853970,3227975506,22820,2928743519,960,0,2.11168,9,1,2,NULL
96081630,76100669,"2018-05-01 00:06:10",3429196867,3227975251,32162,1882465090,1713,0,1.34766,0,2,1,2
96081631,76100669,"2018-05-01 00:06:10",3227975251,3429196867,23440,2534824410,1502,0,1.42571,0,8,2,2
96081632,76100670,"2018-05-01 00:06:28",3227975251,1168009517,16516,2541016845,994,0,0.963254,9,5,1,2
96081633,76100670,"2018-05-01 00:06:28",1168009517,3227975251,24434,1529785833,1000,0,1.23628,9,15,2,2
96081634,76100671,"2018-05-01 00:06:11",3227975251,3632003165,19944,2840120780,1710,0,0.162051,0,2,1,2
96081635,76100671,"2018-05-01 00:06:11",3632003165,3227975251,27670,1975007337,1508,0,0.198139,0,12,2,2
96081636,76100674,"2018-05-01 00:05:58",3227975250,3330677851,12096,1458486878,2650,0,5.70774,9,13,1,2
96081637,76100674,"2018-05-01 00:05:58",3330677851,3227975250,20322,823812134,2649,0,5.84578,9,19,2,2
96081638,76100675,"2018-05-01 00:06:00",3429196867,3227975250,24654,1200235391,2664,0,3.70034,0,3,1,2
96081639,76100675,"2018-05-01 00:06:00",3227975250,3429196867,7860,1967202544,2643,0,3.9939,0,13,2,2
96081640,76100676,"2018-05-01 00:06:44",3495526934,3227975250,16988,15425795,697,0,1.06195,0,1,1,2
96081641,76100676,"2018-05-01 00:06:44",3227975250,3495526934,13480,1462315756,694,0,1.11351,0,2,2,2
96081642,76100677,"2018-05-01 00:06:45",3227975250,2731908580,11938,2101547565,697,0,0.122395,0,1,1,2
96081643,76100677,"2018-05-01 00:06:45",2731908580,3227975250,22306,1887288016,696,0,0.124119,0,5,2,2
96081644,76100678,"2018-05-01 00:06:51",3227975251,3495527062,35532,2541016868,294,0,0.686415,0,4,1,2
96081645,76100678,"2018-05-01 00:06:51",3495527062,3227975251,21668,572928475,287,0,0.795865,0,3,2,2
96081646,76100680,"2018-05-01 00:05:08",3227975486,1145337708,14742,1191466804,5791,1,2.43281,0,22,1,NULL
96081647,76100680,"2018-05-01 00:05:08",1145337708,3227975486,24550,3400994377,5920,0,2.45177,0,10,2,NULL
96081648,76100682,"2018-05-01 00:05:36",3227975507,1145337701,38488,1030657232,4628,0,0.762754,9,52,1,NULL
96081649,76100682,"2018-05-01 00:05:36",1145337701,3227975507,23700,1570751832,4635,0,0.771494,9,4,2,NULL
96081650,76100684,"2018-05-01 00:05:35",1145337708,3227975486,18492,4105435436,4656,0,0.104507,0,4,1,NULL
96081651,76100684,"2018-05-01 00:05:35",3227975486,1145337708,18198,1458364447,4607,0,1.10309,0,13,2,NULL
96081656,76100689,"2018-05-01 00:05:08",3227975486,1145337708,14742,1191466804,5792,0,2.43286,0,22,1,NULL
96081657,76100689,"2018-05-01 00:05:08",1145337708,3227975486,24550,3400994377,5919,0,2.4517,0,10,2,NULL
96081658,76100691,"2018-05-01 00:05:36",3227975507,1145337701,38488,1030657232,4628,0,0.762538,9,52,1,NULL
96081659,76100691,"2018-05-01 00:05:36",1145337701,3227975507,23700,1570751832,4635,0,0.771247,9,1,2,NULL
96081660,76100693,"2018-05-01 00:05:35",1145337708,3227975486,18492,4105435436,4653,0,0.102768,0,1,1,NULL
96081661,76100693,"2018-05-01 00:05:35",3227975486,1145337708,18198,1458364447,4607,0,1.10147,0,13,2,NULL
96081666,76100697,"2018-05-01 00:07:14",3227975487,1145337708,6872,3404537954,789,0,2.08165,0,20,1,NULL
96081667,76100697,"2018-05-01 00:07:14",1145337708,3227975487,21962,2274701520,901,0,2.09195,0,0,2,NULL
96081668,76100698,"2018-05-01 00:07:21",1145337708,3227975487,19306,2394860630,629,0,0.09305,0,1,1,NULL
96081669,76100698,"2018-05-01 00:07:21",3227975487,1145337708,6162,1883767481,605,0,1.11119,0,3,2,NULL
96081670,76100699,"2018-05-01 00:07:14",3227975487,1145337708,6872,3404537954,790,0,2.08175,0,20,1,NULL
96081671,76100699,"2018-05-01 00:07:14",1145337708,3227975487,21962,2274701520,901,0,2.09182,0,4,2,NULL
96081672,76100700,"2018-05-01 00:07:21",1145337708,3227975487,19306,2394860630,631,0,0.094109,0,2,1,NULL
96081673,76100700,"2018-05-01 00:07:21",3227975487,1145337708,6162,1883767481,605,0,1.11248,0,4,2,NULL
96081678,76100703,"2018-05-01 00:05:01",3495527062,3227975250,21380,145299635,7670,0,0.875591,0,26,1,2
96081679,76100703,"2018-05-01 00:05:01",3227975250,3495527062,36676,1256929301,7649,1,1.07022,0,25,2,2
96081680,76100704,"2018-05-01 00:04:59",3227975250,1653563098,2268,1465686547,16,0,2.73418,333,0,1,NULL
96081681,76100704,"2018-05-01 00:04:59",1653563098,3227975250,30944,2987056327,7658,0,2.87024,333,40,2,2
96081682,76100704,"2018-05-01 00:04:59",3227975250,1653563098,9710,1465686547,7646,1,3.11385,333,13,3,2
96081683,76100707,"2018-05-01 00:05:44",3227975250,1268498338,18146,1462600321,6437,2,1.99995,9,22,1,2
96081684,76100707,"2018-05-01 00:05:44",1268498338,3227975250,30838,2317672862,6447,1,1.99995,9,6,2,2
96081685,76100708,"2018-05-01 00:05:46",3494121765,3227975250,30466,1016741275,6448,0,0.428476,0,65,1,2
96081686,76100708,"2018-05-01 00:05:46",3227975250,3494121765,37654,1525619042,6443,1,0.485558,0,3,2,2
96081687,76100709,"2018-05-01 00:01:57",3227975506,3495526469,17178,523241797,18169,4,1.65613,9,13,1,NULL
96081688,76100709,"2018-05-01 00:01:57",3495526469,3227975506,21556,792737158,18201,1,1.68698,9,8,2,NULL
96081689,76100710,"2018-05-01 00:01:58",3227975506,1279424612,3000,522011014,18047,0,3.38503,0,12,1,NULL
96081690,76100710,"2018-05-01 00:01:58",1279424612,3227975506,18750,968181915,18021,7,3.69545,0,29,2,NULL
96081691,76100711,"2018-05-01 00:01:57",3227975506,3495526469,17178,523241797,18173,0,1.65613,9,13,1,NULL
96081692,76100711,"2018-05-01 00:01:57",3495526469,3227975506,21556,792737158,18201,0,1.6869,9,6,2,NULL
96081693,76100712,"2018-05-01 00:01:58",3227975506,1279424612,3000,522011014,18045,0,3.38376,0,12,1,NULL
96081694,76100712,"2018-05-01 00:01:58",1279424612,3227975506,18750,968181915,18022,6,3.69425,0,29,2,NULL
96081695,76100713,"2018-05-01 00:07:42",3227975251,3495526932,15380,2535420070,949,0,0.794362,0,13,1,2
96081696,76100713,"2018-05-01 00:07:42",3495526932,3227975251,27758,625962048,954,0,0.859226,0,2,2,2
96081697,76100714,"2018-05-01 00:07:42",3227975251,3091469318,18856,3779859783,54,0,18.1419,0,1,1,2
96081698,76100714,"2018-05-01 00:07:42",3091469318,3227975251,18602,1248049246,52,0,18.1625,0,36,2,2
96081699,76100715,"2018-05-01 00:07:34",3227975486,1145337708,13070,1191466950,1876,0,2.17441,0,5,1,NULL
96081700,76100715,"2018-05-01 00:07:34",1145337708,3227975486,17562,2878911388,1888,0,2.19004,0,3,2,NULL
96081701,76100716,"2018-05-01 00:07:34",3227975486,1145337708,13070,1191466950,1875,0,2.17435,0,5,1,NULL
96081702,76100716,"2018-05-01 00:07:34",1145337708,3227975486,17562,2878911388,1887,0,2.1902,0,1,2,NULL
96081703,76100717,"2018-05-01 00:07:43",3227975251,3495526932,16980,2536397383,1446,0,1.65108,0,22,1,2
96081704,76100717,"2018-05-01 00:07:43",3495526932,3227975251,20054,1656255017,1384,0,1.70827,0,1,2,2
96081705,76100718,"2018-05-01 00:08:01",3227975487,1145337708,15090,3404538001,1153,0,2.18869,0,10,1,NULL
96081706,76100718,"2018-05-01 00:08:01",1145337708,3227975487,22802,3422999324,1161,0,2.21115,0,4,2,NULL
96081707,76100719,"2018-05-01 00:08:01",3227975487,1145337708,15090,3404538001,1153,0,2.18846,0,10,1,NULL
96081708,76100719,"2018-05-01 00:08:01",1145337708,3227975487,22802,3422999324,1160,0,2.21099,0,1,2,NULL
96081713,76100727,"2018-05-01 00:08:07",3227975251,3429196867,25520,2535420096,1282,0,1.74249,0,25,1,2
96081714,76100727,"2018-05-01 00:08:07",3429196867,3227975251,21884,631790139,1217,0,1.78861,0,1,2,2
96081715,76100728,"2018-05-01 00:08:09",3475127854,3227975251,16454,637991846,1289,0,0.065887,0,19,1,2
96081716,76100728,"2018-05-01 00:08:09",3227975251,3475127854,13688,1869902353,7,0,0.222389,0,0,2,NULL
96081717,76100728,"2018-05-01 00:08:09",3227975251,3475127854,24747,1869902353,1198,0,0.362353,0,2,3,2
96081718,76100730,"2018-05-01 00:08:46",3227975486,1145337708,19404,1191467022,444,0,2.21669,0,4,1,NULL
96081719,76100730,"2018-05-01 00:08:46",1145337708,3227975486,23488,305420050,443,0,2.2317,0,4,2,NULL
96081720,76100731,"2018-05-01 00:07:39",3495526469,3227975506,23944,91191301,3647,0,4.35535,9,7,1,NULL
96081721,76100731,"2018-05-01 00:07:39",3227975506,3495526469,35578,522196299,1571,0,5.50305,9,22,2,NULL
96081722,76100732,"2018-05-01 00:07:40",3227975506,3507478247,16986,2640173804,3643,0,3.53047,0,23,1,NULL
96081723,76100732,"2018-05-01 00:07:40",3507478247,3227975506,29454,23239671,1583,0,4.62294,0,9,2,NULL
96081724,76100733,"2018-05-01 00:08:46",3227975486,1145337708,19404,1191467022,444,0,2.21682,0,4,1,NULL
96081725,76100733,"2018-05-01 00:08:46",1145337708,3227975486,23488,305420050,442,0,2.23166,0,1,2,NULL
96081726,76100734,"2018-05-01 00:07:40",3227975506,3507478247,16986,2640173804,3643,0,3.53039,0,23,1,NULL
96081727,76100734,"2018-05-01 00:07:40",3507478247,3227975506,29454,23239671,1583,0,4.62277,0,8,2,NULL
96081728,76100735,"2018-05-01 00:07:39",3495526469,3227975506,23944,91191301,3646,0,4.35529,9,7,1,NULL
96081729,76100735,"2018-05-01 00:07:39",3227975506,3495526469,35578,522196299,1571,0,5.50297,9,22,2,NULL
96081730,76100736,"2018-05-01 00:08:41",3227975251,3495526934,20080,2535420130,514,0,1.4312,0,2,1,2
96081731,76100736,"2018-05-01 00:08:41",3495526934,3227975251,27460,970027268,511,0,1.48598,0,1,2,2
96081732,76100737,"2018-05-01 00:08:34",3227975487,1145337708,15908,3404538034,2416,0,2.33179,0,21,1,NULL
96081733,76100737,"2018-05-01 00:08:34",1145337708,3227975487,19754,4245860028,2557,0,2.35029,0,5,2,NULL
96081734,76100739,"2018-05-01 00:09:17",1145337708,3227975487,17280,976366866,454,0,1.24343,0,5,1,NULL
96081735,76100739,"2018-05-01 00:09:17",3227975487,1145337708,16376,2123717117,431,0,1.31112,0,13,2,NULL
96081736,76100740,"2018-05-01 00:08:34",3227975487,1145337708,15908,3404538034,2416,0,2.33196,0,20,1,NULL
96081737,76100740,"2018-05-01 00:08:34",1145337708,3227975487,19754,4245860028,2556,0,2.3505,0,1,2,NULL
96081738,76100741,"2018-05-01 00:09:17",1145337708,3227975487,17280,976366866,459,0,0.102431,0,1,1,NULL
96081739,76100741,"2018-05-01 00:09:17",3227975487,1145337708,16376,2123717117,431,0,1.31012,0,13,2,NULL
96081740,76100743,"2018-05-01 00:07:09",3495527062,3227975251,27290,966018661,6409,0,4.31235,0,11,1,2
96081741,76100743,"2018-05-01 00:07:09",3227975251,3495527062,35324,2541016885,6163,0,9.11695,0,3084,2,2
96081742,76100744,"2018-05-01 00:07:14",3495526469,3227975251,30040,479659101,6172,0,3.31719,0,16,1,2
96081743,76100744,"2018-05-01 00:07:14",3227975251,3495526469,35000,3203210859,6042,0,5.83287,0,2965,2,2
96081744,76100745,"2018-05-01 00:09:07",3227975251,3495527062,34902,2535420156,731,0,0.970602,0,1,1,2
96081745,76100745,"2018-05-01 00:09:07",3495527062,3227975251,31398,1290435814,737,0,1.11449,0,8,2,2
96081746,76100746,"2018-05-01 00:09:14",1176778026,3227975251,32018,726997744,117,0,6.91472,0,11,1,2
96081747,76100746,"2018-05-01 00:09:14",3227975251,1176778026,16384,2333718381,119,0,6.91786,0,1,2,2
96081748,76100750,"2018-05-01 00:06:14",3227975487,1145337708,25150,3409903430,10431,0,2.18125,0,19,1,NULL
96081749,76100750,"2018-05-01 00:06:14",1145337708,3227975487,16864,960118729,10597,0,2.19198,0,4,2,NULL
96081750,76100751,"2018-05-01 00:08:14",1145337708,3227975487,20402,3808295582,4651,0,0.091643,0,6,1,NULL
96081751,76100751,"2018-05-01 00:08:14",3227975487,1145337708,22040,1883767534,4626,0,1.35029,0,8,2,NULL
96081752,76100752,"2018-05-01 00:09:15",1816071814,3227975507,18282,1773935842,773,0,2.07539,0,2,1,NULL
96081753,76100752,"2018-05-01 00:09:15",3227975507,1816071814,6970,1031380059,773,0,2.08048,0,3,2,NULL
96081754,76100754,"2018-05-01 00:06:14",3227975487,1145337708,25150,3409903430,10432,0,2.18121,0,19,1,NULL
96081755,76100754,"2018-05-01 00:06:14",1145337708,3227975487,16864,960118729,10598,0,2.19177,0,5,2,NULL
96081756,76100756,"2018-05-01 00:09:15",1816071814,3227975507,18282,1773935842,774,0,2.07532,0,4,1,NULL
96081757,76100756,"2018-05-01 00:09:15",3227975507,1816071814,6970,1031380059,773,0,2.08047,0,3,2,NULL
96081758,76100757,"2018-05-01 00:08:14",1145337708,3227975487,20402,3808295582,4647,0,0.172364,0,6,1,NULL
96081759,76100757,"2018-05-01 00:08:14",3227975487,1145337708,22040,1883767534,4626,0,1.35133,0,9,2,NULL
96081760,76100758,"2018-05-01 00:09:32",3227975251,3330677851,12670,2535420181,742,0,1.65352,9,2,1,2
96081761,76100758,"2018-05-01 00:09:32",3330677851,3227975251,17926,1168560226,741,0,1.78979,9,1,2,2
96081762,76100761,"2018-05-01 00:09:43",3227975506,1816071814,6330,522196423,329,0,1.31503,0,9,1,NULL
96081763,76100761,"2018-05-01 00:09:43",1816071814,3227975506,30222,103315290,328,0,1.32308,0,7,2,NULL
96081764,76100765,"2018-05-01 00:09:43",3227975506,1816071814,6330,522196423,329,0,1.31497,0,8,1,NULL
96081765,76100765,"2018-05-01 00:09:43",1816071814,3227975506,30222,103315290,328,0,1.3231,0,7,2,NULL
96081766,76100768,"2018-05-01 00:08:46",3227975251,3495526932,16260,2535022375,93,0,1.88153,0,2,1,2
96081767,76100768,"2018-05-01 00:08:46",3495526932,3227975251,28798,1958899216,95,0,1.93221,0,10,2,2
96081768,76100770,"2018-05-01 00:09:36",3227975250,1268498338,16450,1462600553,1429,0,7.46127,9,21,1,2
96081769,76100770,"2018-05-01 00:09:36",1268498338,3227975250,27942,1597678983,1436,0,7.4769,9,6,2,2
96081770,76100771,"2018-05-01 00:07:21",3227975250,2919736882,2260,1462315794,8689,0,3.69053,335,5,1,2
96081771,76100771,"2018-05-01 00:07:21",2919736882,3227975250,16722,2821043387,8694,0,3.74213,335,54,2,2
96081772,76100772,"2018-05-01 00:09:38",3494121764,3227975250,16612,1779176502,1438,1,5.78911,0,57,1,2
96081773,76100772,"2018-05-01 00:09:38",3227975250,3494121764,11594,3309923866,1433,0,5.8675,0,2,2,2
96081774,76100774,"2018-05-01 00:09:57",3227975251,3495526932,15430,2535420205,354,0,0.761521,0,4,1,2
96081775,76100774,"2018-05-01 00:09:57",3495526932,3227975251,28160,436341666,351,0,0.82344,0,3,2,2
96081776,76100775,"2018-05-01 00:07:23",3495527062,3227975250,31520,327051559,8699,1,1.50879,0,18,1,2
96081777,76100775,"2018-05-01 00:07:23",3227975250,3495527062,35310,2503598932,8657,1,1.69391,0,25,2,2
96081778,76100776,"2018-05-01 00:09:40",3227975250,3495527062,36234,1465686829,2019,0,0.923568,0,76,1,2
96081779,76100776,"2018-05-01 00:09:40",3495527062,3227975250,29114,1485339342,2028,0,1.0542,0,17,2,2
96081780,76100777,"2018-05-01 00:08:18",3227975251,1674011774,2242,2536397419,6299,0,3.83875,9,13,1,2
96081781,76100777,"2018-05-01 00:08:18",1674011774,3227975251,20288,3226286634,6295,0,3.95258,9,12,2,2
96081782,76100778,"2018-05-01 00:08:21",3495527062,3227975251,19574,879392093,6307,2,1.38451,0,9,1,2
96081783,76100778,"2018-05-01 00:08:21",3227975251,3495527062,34260,4043950893,6289,1,1.61379,0,4,2,2
96081784,76100779,"2018-05-01 00:09:41",3227975250,1168009517,16520,990241630,1394,0,9.84276,0,14,1,2
96081785,76100779,"2018-05-01 00:09:41",1168009517,3227975250,30414,370147316,1389,0,9.92941,0,41,2,2
96081786,76100784,"2018-05-01 00:10:03",3495526934,3227975251,30528,376314582,1605,0,0.617921,0,1,1,2
96081787,76100784,"2018-05-01 00:10:03",3227975251,3495526934,17900,3843257796,1589,0,0.84766,0,13,2,2
96081788,76100785,"2018-05-01 00:10:08",3227975250,3330677851,12098,1458487128,1345,0,1.93238,9,3,1,2
96081789,76100785,"2018-05-01 00:10:08",3330677851,3227975250,19414,2966951561,1343,1,2.03603,9,26,2,2
96081790,76100786,"2018-05-01 00:10:14",3640363090,3227975251,22986,3757848307,911,0,1.70413,0,8,1,2
96081791,76100786,"2018-05-01 00:10:14",3227975251,3640363090,16430,2775109247,906,0,1.78166,0,1,2,2
96081792,76100787,"2018-05-01 00:10:09",3495526934,3227975250,16798,170866764,1357,0,0.596894,0,1,1,2
96081793,76100787,"2018-05-01 00:10:09",3227975250,3495526934,25770,1256929609,1339,0,0.856055,0,1,2,2
96081794,76100788,"2018-05-01 00:10:02",3227975251,3330677851,12758,2535022451,1597,0,1.81792,9,3,1,2
96081795,76100788,"2018-05-01 00:10:02",3330677851,3227975251,21368,406378418,1601,0,1.89225,9,25,2,2
96081796,76100797,"2018-05-01 00:09:06",3227975486,1145337708,2804,1191467042,5115,0,2.32726,0,22,1,NULL
96081797,76100797,"2018-05-01 00:09:06",1145337708,3227975486,21998,726476537,5253,0,2.35196,0,1,2,NULL
96081798,76100798,"2018-05-01 00:09:43",1145337708,3227975486,32590,1702538952,3443,0,0.10676,0,1,1,NULL
96081799,76100798,"2018-05-01 00:09:43",3227975486,1145337708,16510,3471445847,3420,0,1.47268,0,2,2,NULL
96081800,76100799,"2018-05-01 00:02:28",3227975250,3495527062,36450,1458294732,24447,0,1.67561,0,410,1,2
96081801,76100799,"2018-05-01 00:02:28",3495527062,3227975250,21694,1233129731,24508,2,1.8107,0,37,2,2
96081802,76100800,"2018-05-01 00:04:49",3227975250,1823229904,16424,1324619194,17351,0,3.29216,0,13,1,2
96081803,76100800,"2018-05-01 00:04:49",1823229904,3227975250,21232,2007948650,17347,0,3.34643,0,14,2,2
96081804,76100801,"2018-05-01 00:10:22",3227975251,3091469318,18662,3175715990,1050,0,0.12265,0,12,1,2
96081805,76100801,"2018-05-01 00:10:22",3091469318,3227975251,20486,740900558,1049,0,0.156759,0,78,2,2
96081806,76100802,"2018-05-01 00:10:21",3495526932,3227975251,20146,1158043904,1051,0,0.892386,0,1,1,2
96081807,76100802,"2018-05-01 00:10:21",3227975251,3495526932,15520,2541017078,1043,0,0.974251,0,33,2,2
96081808,76100803,"2018-05-01 00:09:06",3227975486,1145337708,2804,1191467042,5113,2,2.32718,0,22,1,NULL
96081809,76100803,"2018-05-01 00:09:06",1145337708,3227975486,21998,726476537,5254,0,2.35188,0,7,2,NULL
96081810,76100804,"2018-05-01 00:09:43",1145337708,3227975486,32590,1702538952,3439,0,0.188309,0,7,1,NULL
96081811,76100804,"2018-05-01 00:09:43",3227975486,1145337708,16510,3471445847,3420,0,1.47431,0,6,2,NULL
96081812,76100809,"2018-05-01 00:10:30",3227975251,3495527062,33372,2536397550,945,0,1.48417,0,1,1,2
96081813,76100809,"2018-05-01 00:10:30",3495527062,3227975251,24540,1625697888,950,0,1.58744,0,2,2,2
96081814,76100810,"2018-05-01 00:10:37",1176778026,3227975251,31424,2219877502,188,0,9.62495,0,6,1,2
96081815,76100810,"2018-05-01 00:10:37",3227975251,1176778026,16386,3109605792,186,0,9.63891,0,1,2,2
96081816,76100811,"2018-05-01 00:10:51",3227975507,1816071814,6530,1030657547,1023,0,1.88525,0,38,1,NULL
96081817,76100811,"2018-05-01 00:10:51",1816071814,3227975507,19354,500827391,1032,0,1.89552,0,12,2,NULL
96081818,76100812,"2018-05-01 00:10:52",3227975507,1217118993,16042,863359452,12,0,11.4523,9,0,1,NULL
96081819,76100812,"2018-05-01 00:10:52",1217118993,3227975507,26568,3814019813,505,0,11.5008,9,154,2,NULL
96081820,76100812,"2018-05-01 00:10:52",3227975507,1217118993,22360,863359452,496,0,11.7113,9,3,3,NULL
96081821,76100813,"2018-05-01 00:10:51",3227975507,1816071814,6530,1030657547,1023,0,1.88531,0,38,1,NULL
96081822,76100813,"2018-05-01 00:10:51",1816071814,3227975507,19354,500827391,1031,0,1.89558,0,11,2,NULL
