,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,caller_city_asn,called_city_asn
7564,76106995,2018-05-01 12:03:22,2018-05-01 12:03:33,11,9.0,0.0,2.0,442032,sanitized,230244,sanitized,sanitized,253,sanitized,352,3227975506,11000,1210478362,1174,callee,3,1,200,0,33685504,0.0,1.0,0.0,0.0,3227975506.0,1210478362.0,422.0,421.0,0.0,0.0,2.0,3339.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,4.0,,,,,,1.0,1.0,0.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,152.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,72.38.111.26,43.6319,42.2767,-79.3716,-83.0793,,Windsor
7567,76107000,2018-05-01 12:03:22,2018-05-01 12:03:33,11,9.0,0.0,2.0,442032,sanitized,230244,sanitized,sanitized,253,sanitized,352,3227975504,7000,1210478362,1174,callee,3,1,200,0,33554432,0.0,1.0,0.0,0.0,3227975506.0,1210478362.0,421.0,421.0,0.0,0.0,2.0,3339.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,4.0,,,,,,1.0,1.0,0.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,83.0,151.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,72.38.111.26,43.6319,42.2767,-79.3716,-83.0793,,Windsor
7572,76101650,2018-05-01 00:52:02,2018-05-01 00:52:50,48,45.0,2.0,,604922,sanitized,229406,sanitized,sanitized,160473,sanitized,374061,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,1754.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7573,76101651,2018-05-01 00:52:02,2018-05-01 00:52:50,48,45.0,2.0,,604922,sanitized,229406,sanitized,sanitized,160473,sanitized,374061,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,1754.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7576,76101151,2018-05-01 00:17:56,2018-05-01 00:23:46,350,341.0,0.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,,,,,,,,,,1.0,817.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7577,76101152,2018-05-01 00:17:56,2018-05-01 00:23:46,350,341.0,0.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,,,,,,,,,,1.0,817.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7582,76101218,2018-05-01 00:25:29,2018-05-01 00:26:44,75,65.0,1.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,876.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7583,76101219,2018-05-01 00:25:29,2018-05-01 00:26:44,75,65.0,1.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,876.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7584,76100969,2018-05-01 00:16:07,2018-05-01 00:16:59,52,43.0,1.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,,,,,,,,,,1.0,738.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7585,76100972,2018-05-01 00:16:07,2018-05-01 00:16:59,52,43.0,1.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,,,,,,,,,,1.0,738.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7588,76100996,2018-05-01 00:17:20,2018-05-01 00:17:25,5,3.0,0.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,808.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7589,76100999,2018-05-01 00:17:20,2018-05-01 00:17:25,5,3.0,0.0,,604922,sanitized,229406,sanitized,sanitized,160476,sanitized,674061,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,808.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7591,76102338,2018-05-01 01:40:44,2018-05-01 01:49:02,498,478.0,6.0,,604922,sanitized,229406,sanitized,sanitized,123699,sanitized,996321,3227975251,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,,,,,,,,,,1.0,6111.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7592,76102339,2018-05-01 01:40:44,2018-05-01 01:49:02,498,478.0,6.0,,604922,sanitized,229406,sanitized,sanitized,123699,sanitized,996321,3227975251,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,,,,,,,,,,1.0,6111.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7593,76103132,2018-05-01 03:55:48,2018-05-01 03:57:30,102,86.0,5.0,,604922,sanitized,229406,sanitized,sanitized,177822,sanitized,228771,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,4187.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7594,76103133,2018-05-01 03:55:48,2018-05-01 03:57:30,102,86.0,5.0,,604922,sanitized,229406,sanitized,sanitized,177822,sanitized,228771,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,4187.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7600,76103420,2018-05-01 05:33:35,2018-05-01 05:36:01,146,141.0,3.0,,604922,sanitized,229406,sanitized,sanitized,186670,sanitized,076681,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,,,,,,,,,,1.0,3383.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7601,76103421,2018-05-01 05:33:35,2018-05-01 05:36:01,146,141.0,3.0,,604922,sanitized,229406,sanitized,sanitized,186670,sanitized,076681,3227975250,11000,3510265337,5060,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,,,,,,,,,,1.0,3383.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7603,76102400,2018-05-01 01:51:32,2018-05-01 01:52:03,31,29.0,0.0,2.0,604822,sanitized,228406,sanitized,sanitized,104,sanitized,401,3227975250,11000,1653560604,1030,caller,3,1,200,0,33685550,2.0,1.0,9.0,9.0,3227975250.0,1653560604.0,1424.0,1436.0,0.0,0.0,2.0,37.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,9.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,80.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.82,98.143.85.28,43.6319,49.2475,-79.3716,-123.121,,Vancouver
7605,76102375,2018-05-01 01:46:48,2018-05-01 01:50:21,213,204.0,0.0,9.0,604822,sanitized,228406,sanitized,sanitized,104,sanitized,401,3227975251,11000,1653560604,1030,caller,3,1,200,0,33685550,2.0,1.0,9.0,9.0,3227975251.0,1653560604.0,10189.0,10201.0,0.0,0.0,2.0,37.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,9.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,78.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,98.143.85.28,43.6319,49.2475,-79.3716,-123.121,,Vancouver
7607,76102383,2018-05-01 01:51:16,2018-05-01 01:51:24,8,3.0,0.0,5.0,604822,sanitized,228406,sanitized,sanitized,104,sanitized,401,3227975251,11000,1653560604,1030,callee,3,1,200,0,33685550,2.0,1.0,9.0,9.0,3227975251.0,1653560604.0,120.0,129.0,0.0,0.0,2.0,37.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,,,,,,,,,,,1.0,82.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,98.143.85.28,43.6319,49.2475,-79.3716,-123.121,,Vancouver
7610,76106479,2018-05-01 11:54:59,2018-05-01 11:55:24,25,17.0,0.0,8.0,519722,sanitized,227915,sanitized,sanitized,500,sanitized,005,3227975506,11000,1217118518,11202,callee,3,1,200,0,33685504,2.0,1.0,9.0,9.0,3227975506.0,1217118518.0,850.0,858.0,0.0,0.0,2.0,,1.0,76.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,76.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,,,,,,,,,,,10.0,308.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,72.139.193.54,43.6319,43.6404,-79.3716,-79.3995,,Toronto
7612,76106490,2018-05-01 11:54:59,2018-05-01 11:55:24,25,17.0,0.0,8.0,519722,sanitized,227915,sanitized,sanitized,500,sanitized,005,3227975504,7000,1217118518,11202,callee,3,1,200,0,33554432,2.0,1.0,9.0,9.0,3227975506.0,1217118518.0,850.0,858.0,0.0,0.0,2.0,,1.0,76.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,76.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,,,,,,,,,,,227.0,298.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,72.139.193.54,43.6319,43.6404,-79.3716,-79.3995,,Toronto
7614,76108547,2018-05-01 12:19:04,2018-05-01 12:20:03,59,51.0,4.0,4.0,709722,sanitized,227907,sanitized,sanitized,190229,sanitized,922091,3227975506,11000,3510265337,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,417230089.0,2707.0,2750.0,0.0,0.0,2.0,,3.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,1.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,4573.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7616,76107526,2018-05-01 12:08:39,2018-05-01 12:09:55,76,63.0,1.0,1.0,709722,sanitized,227907,sanitized,sanitized,190295,sanitized,592091,3227975496,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975507.0,417230089.0,3697.0,3740.0,0.0,0.0,2.0,,2.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,3.0,2.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,742.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.72,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7617,76105991,2018-05-01 11:45:12,2018-05-01 11:48:49,217,205.0,1.0,1.0,709722,sanitized,227907,sanitized,sanitized,170972,sanitized,279071,3227975506,11000,3510265337,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,411685143.0,10778.0,10822.0,0.0,1.0,2.0,,2.0,2.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,856.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7621,76105995,2018-05-01 11:45:12,2018-05-01 11:48:49,217,205.0,1.0,1.0,709722,sanitized,227907,sanitized,sanitized,170972,sanitized,279071,3227975496,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,411685143.0,10778.0,10820.0,0.0,0.0,2.0,,2.0,2.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,856.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.72,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
7624,76108304,2018-05-01 12:16:59,2018-05-01 12:17:51,52,52.0,0.0,0.0,709722,sanitized,227907,sanitized,sanitized,170957,sanitized,759071,3495526702,5060,1654599250,11000,callee,3,1,200,0,33687552,0.0,1.0,0.0,0.0,411685143.0,1654599250.0,2601.0,2370.0,1.0,0.0,,2.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,45.0,45.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,79.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,98.159.46.82,43.6319,40.7432,-79.3716,-75.2242,,Easton
7625,76108305,2018-05-01 12:16:59,2018-05-01 12:17:51,52,52.0,0.0,0.0,709722,sanitized,227907,sanitized,sanitized,170957,sanitized,759071,1654599250,11000,3507478246,5060,callee,3,1,200,0,1572910,0.0,1.0,0.0,0.0,1654599250.0,3507478246.0,2591.0,2377.0,0.0,0.0,2.0,3240.0,1.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,9.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902,,255.0,,255.0,,,,,,,,,,,,,10.0,11.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.82,209.15.222.230,40.7432,43.6021,-75.2242,-79.5402,Easton,Toronto
7630,76108316,2018-05-01 12:17:04,2018-05-01 12:18:12,68,62.0,1.0,1.0,709722,sanitized,227907,sanitized,sanitized,190286,sanitized,682091,3227975496,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3631984749.0,3300.0,3340.0,0.0,0.0,2.0,,3.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,1524.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.72,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
